draft_id,draft_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
6c4d3542-89ec-4593-b2c3-f65ced85057f,2022-08-16 23:17:03,30,455ea6f2-3696-4488-a66c-a9a083483aca,e57d9264-60c9-49b9-b63a-a6cdf047024a,84a4d38b-041b-4e34-835f-6589c1e75ebb,1,Romeo Doubs,WR,14,140.34,7,138,12,31.5,1811.66,0
6c66de73-8e1f-4fa8-8f48-33d5aeba3312,2022-06-20 16:37:24,30,a4bf5908-489a-4757-b198-25143601807c,67cca7a8-efd3-408a-b972-a9157b9ce4a5,4398b75a-e774-4c2e-ad88-8a2012c04823,1,Terrace Marshall,WR,13,213.97,6,198,17,36.7,1634.18,0
6c81eb29-d685-4fde-8974-ed161fd3bc3f,2022-08-22 2:09:06,30,13d01757-4d92-4ffb-80c1-b51ce5b9dde7,481bcee9-33fd-4e78-a6eb-059f7a5b19ac,09ab5fe7-5b55-4412-b73d-9738cefe3939,1,Mo Alie-Cox,TE,14,203.28,8,200,17,23.5,1690.5,0
6ca67ac9-3682-4ed3-bb22-bd96964518e7,2022-06-21 6:06:47,30,6a6d577d-3d75-4ee6-8e60-e1eda9e83474,47584a95-be79-4710-a069-530c631d5e63,8612597c-e4bc-4edf-8b5f-fb4bf47a8db3,1,Ja'Marr Chase,WR,10,5.11,5,5,1,154.9,1670.2,0
6d026fa4-7421-489b-924e-9bb692f216ef,2022-05-04 5:42:29,30,3373e858-47d9-4136-85bb-1f272a0f5a63,d8ebd4dd-407c-4dc9-bc64-c496a8c2809c,b32ee7a9-578a-4c13-8fd8-ac6fe37b8df2,1,Garrett Wilson,WR,10,91.05,12,85,8,116.5,1658.9,0
6dbb64d6-0e3f-447d-9da7-2eb1924ef452,2022-06-17 23:04:47,30,93238800-3024-4b62-bd3d-07d3bcdf7066,b8d49dff-edca-4744-8861-257c756be843,0b954ad9-8c0e-487c-9a29-3978ca180904,1,Damien Harris,RB,10,96.29,6,91,8,52.5,1595.28,0
87a0772c-ccc0-4a40-85df-a630bfdfc0c7,2022-08-09 8:34:51,30,78402328-c51d-497b-9b39-11ffe24667b2,c55b48e2-a3c4-4980-ae3b-21d1ea1b2dce,5b1bf7a4-a4e3-43f6-8158-2af6cc1e6380,1,Brian Robinson,RB,14,174.89,7,162,14,63.9,1686.24,0
87ebf366-17f3-438d-8174-b92aee1cfbc3,2022-08-25 8:59:36,30,e642c3c5-859b-48bb-b037-1d923b8374c0,0e769ca2-eb28-4b8a-8c16-7d2825af179d,86565456-582d-4c08-ace0-0fb71001b271,1,Hayden Hurst,TE,10,178.09,9,184,16,40.3,1647.66,0
88033c3a-2d08-4e89-aafd-ca76c63bfbfc,2022-05-12 6:32:22,30,0f76b438-ca3b-4413-abfc-d1df9dfe4440,87ccaa32-7427-40eb-a1a5-12bd1f49f180,c5ebd7ac-12ee-48ef-a2a3-c2217edee5c4,1,Evan Engram,TE,11,186.84,3,171,15,85.7,1791.84,0
88e0377d-48ab-4afc-b1d5-fdfe4f62fdbf,2022-07-25 6:33:34,30,08ec9e34-9820-4867-bf4f-35ac845cab49,bad27588-8e52-4627-85fa-19fc326df53d,b4ed9cf7-f704-4750-967f-da983f9ab395,1,Tyrion Davis-Price,RB,9,153.89,3,147,13,0,1583.46,0
890b95dd-5297-49cc-ad04-8ec19b7edeb4,2022-07-18 5:21:21,30,5bd80d78-afa6-490f-8954-49724f69e15f,3083b893-12fc-4e43-a44e-79af43a8d492,12383a6d-5421-4bd3-9db6-01b2a4273bea,1,Michael Carter,RB,10,145.54,4,148,13,64.5,1748.1,0
897d8d10-279c-435a-9995-ba8464b7b7f0,2022-07-07 22:18:51,30,07e5ece3-e907-4eec-9d80-a66415344f09,f599dee4-5f01-4c27-9d92-01be4f686fc9,77f5ed9a-e14f-4d2b-ae9e-926ceb0b02dc,1,Julio Jones,WR,11,193.72,6,198,17,22.9,1860.96,0
89849eb7-026c-424a-a736-6025ae20fc17,2022-08-26 12:47:00,30,d2cf2dba-82ae-4e06-8174-7fc81881773a,07946f6a-211d-4ec7-8bf8-e5e3fb59971c,333f6712-38f3-42c5-9d16-026dc2b1b860,1,Treylon Burks,WR,6,100.05,3,99,9,29.6,1694.54,0
a8e6aafc-8b42-4352-a3fa-cb1cd9423bf2,2022-05-17 21:11:48,30,0018853f-f1a6-4e7f-8249-1711e17df04d,ec12c9e2-c9de-44be-a7bb-30f1dc178643,2a068794-136c-4b78-884e-c7b8112a73db,1,Dawson Knox,TE,7,97.01,3,99,9,47,1716.66,0
a8fd4553-e1a5-47ef-bdb1-bc412ee19df5,2022-08-27 10:20:22,30,56cf3e5e-5ba1-41db-8b8b-6f82c6eb4ba4,3ff921e7-f5a5-45c5-829d-cf8eb49a8e45,45fa3f1b-ef69-4448-90a0-04ed413bd4f9,1,Isaiah Spiller,RB,8,148.4,3,166,14,0,1713.02,0
a90e985c-1497-4a47-a977-fa330fa951ad,2022-06-05 2:13:21,30,07861e95-dada-4980-879e-9911859a6afe,02835b33-bff6-4e07-afba-33c71fbd9f20,9bd7a84e-da99-44c1-ae86-c999db9479a0,1,Breece Hall,RB,10,48.12,4,45,4,98.5,1701.48,0
a9b33963-cdb2-44fb-b138-e5efde1bf0b1,2022-08-15 4:35:44,30,447202f6-e133-4627-afe3-1b326c3d5b2e,2bb19ec5-3393-4b04-890b-1b54a44cb616,11a59f0d-ec2d-402c-b53d-f247b1ad0408,1,Kadarius Toney,WR,8,78.58,4,76,7,17,1726.64,0
ba7d19cf-69ce-4b0d-baac-88ba11572fc9,2022-09-01 23:56:36,30,93b562d3-5141-4a8c-8806-586f7e6f845a,ce1387f2-be3b-4299-b5a2-8ee92a313951,378811ad-04b5-4ef4-b23a-a116f8b08867,1,DK Metcalf,WR,11,57.58,11,62,6,143.7,1791.1,0
bab2833a-36b5-4cd4-a02d-c0184b1a8d9b,2022-07-31 10:13:20,30,8dcab4ce-b8a1-4eb9-92ac-1c63693f9e38,39ada65f-cd9a-4881-b78f-f165608b795a,bc20e88c-c61b-4ae3-ae82-4de1cd8bf32b,1,Jerick McKinnon,RB,8,193.46,10,202,17,66.3,1868.84,0
bb917dd5-5fe8-42b6-aae7-1d3ba1b36271,2022-07-07 23:27:00,30,82b5741c-0a0e-411f-b387-b9ea72151cfc,0f210b1d-351b-421e-a282-89bb90141eff,ace09d92-764b-4768-a75e-1a2511d8b498,1,AJ Dillon,RB,14,68.21,8,65,6,100.2,1690.22,0
bbe0b2bc-a275-488d-af1d-de22d3e9eeff,2022-07-17 19:03:57,30,8609ddb2-818e-4bb4-a5d3-1504764c6ee6,4447cce9-150b-4e26-b1fb-4d7445072683,852aefb5-1307-4f68-a7aa-46d4beb988c0,1,Jerick McKinnon,RB,8,197.91,3,195,17,63,1683.56,0
bc14a63d-095d-4f70-9b93-ea8c9af1ec9f,2022-07-13 20:23:14,30,9244678a-57f9-4d59-a61f-d00bb622d11c,3742d1b8-58b6-4b49-9d44-63274225fdd9,9bca45ce-bfad-42ce-a397-e9cceff74278,1,Tyreek Hill,WR,11,21.92,4,21,2,236.7,1765.9,0
bcfcb36c-2ef7-4584-8d7f-7e52bf169e0c,2022-08-07 21:41:33,30,47fc80b7-0bc2-44c2-acf6-26b1f4c5f882,1a049b2e-57c6-4e30-b39d-3065fcdbe52e,ebbd24b3-a4fe-4a91-9c83-f39141f501ed,1,Aaron Jones,RB,14,17.47,4,21,2,173.3,1832.04,0
bd107375-6f04-4517-8517-d78b5fa766fa,2022-08-31 5:05:33,30,e3125509-fb3c-411b-bfc2-a2151e875bc3,bfe2de76-1faa-417d-95e1-dcd6aee88efc,60100f8d-0cd6-46bd-8da0-a5b25f0e3bf7,1,Michael Carter,RB,10,137.95,2,143,12,64.4,1786.14,0
bd1699b0-81d2-4d6d-9906-07272e08b010,2022-07-19 4:24:25,30,6cffa184-35d4-40ff-9082-d92be7cacf57,2952b918-2468-4bdb-8c68-7d0cd0a5b15d,cf6845d7-f05d-4fd5-baa0-8059253ec7f0,1,KJ Hamler,WR,9,183.5,8,176,15,14.8,1748.02,0
07c2a78e-d6a2-4769-a299-6af01fd38e44,2022-09-06 10:47:34,30,aa0258e8-bb05-4c0a-bf74-032bec50b20d,ad44ee87-76de-485d-9d3b-4629005862af,323aa6cf-3814-4f67-a3a4-e09f5206c0ae,1,Sony Michel,RB,0,203.53,6,211,18,0,1761.8,0
07e9dc8e-aba6-4410-af6c-ee6214740246,2022-09-05 16:12:30,30,4f6e738f-a47e-42db-9073-9a99825963a3,2fa09d58-fcdc-4b22-b0b8-736d199b2d53,4ec8da30-20a9-4a84-b485-726330274c5b,1,Cam Akers,RB,7,57.46,2,47,4,41.9,1731.24,0
085a3aeb-4f10-4e52-baeb-532af7ebbcb0,2022-08-24 20:29:45,3600,f58375e1-1b17-49d7-ae71-f7deabcd426a,6dc58db1-73d2-4e79-aa87-baee55728194,3e32d92a-0bc6-44ac-8ba6-a73694202026,1,Trey Lance,QB,9,70.43,3,75,7,0,1733.42,0
0a82c4db-bbb5-4742-a3e8-e916bc7262fd,2022-06-14 17:41:54,28800,4c1bb581-91e3-40e7-a180-93622b696899,cb7f96b8-6910-44a2-9b2d-561742e46417,ff1bf1e1-ab86-4d1d-9b8e-a5bfdc25180c,1,Nico Collins,WR,6,196.59,5,188,16,52.8,1709.96,0
0ac67839-502a-49a6-87c7-6c5e94ecd6db,2022-09-07 6:03:06,30,b4bc9bee-cf97-421a-a504-8cf37e698c07,d168c434-026d-4968-9580-ed95885aa2c7,e161743c-c94a-4815-8a10-99879ecb052a,1,George Pickens,WR,9,97.97,2,95,8,68.9,1732.1,0
fa7d227d-2368-44ac-a03c-13d5b93f38fb,2022-08-06 18:00:26,30,7c3177d0-b983-4235-a678-0cab8a21f252,135785e0-630c-409f-8d9b-1f4140a0b6fb,13bf5985-20da-4a00-86ac-7d77b20bce8f,1,T.J. Hockenson,TE,7,90.42,5,92,8,85.9,1651.36,0
fb510709-7bdc-4499-95cf-f7b988d49c39,2022-06-25 2:24:15,30,d6bb9e94-d9d1-469e-96e2-54f5e50da525,2e053467-b443-4aff-9034-dacbc13b5c85,8f3e5c77-e604-47bd-bd31-06cb80e6d582,1,Jonnu Smith,TE,10,215.02,3,214,18,3.6,1699.9,0
fb5456ce-1c39-43d6-91f2-d1717bcfe4b4,2022-08-12 9:00:38,30,4ba32d20-301e-4a7d-8fe8-ebd229b84ec7,aef99ef5-5234-496e-b47d-60ab1a70345f,8ccbf15e-6819-4791-891e-d2219126e0f2,1,Tyler Lockett,WR,11,99.71,9,105,9,156.8,1695.5,0
fba2959b-9480-430d-8393-dadf539ef1ee,2022-09-01 8:10:04,30,b4d9c148-d1c1-4960-9d5c-0bc66fd74ff4,301f715f-1f94-477a-926c-7617226b7a8e,51886b88-ce86-43de-b048-b17fb402d7ab,1,Kenyan Drake,RB,10,214.74,1,192,16,64.1,1777.08,0
fddf368f-6c5d-409f-90a2-1941f3f56bf5,2022-05-13 19:34:08,30,cf0cc550-104a-45e0-8c7d-8cf7e2864009,0f6347c7-47da-49a9-8f91-fecab8926c43,020b2cd2-ddfa-483a-ae37-a688470bd398,1,Tyreek Hill,WR,11,20.16,4,21,2,236.7,1854.56,0
2f18e4c4-242f-4051-9261-602405b296b2,2022-09-05 23:27:58,30,2dc01fd8-52e2-457f-b028-4ad36de81f26,9ab8226a-340a-4f15-8e95-b7edec4dd6cc,12e576ed-8f20-4054-9389-3aa91a156887,1,Dalton Schultz,TE,9,71.96,11,62,6,70.7,1740.02,0
2f2f9837-978c-4b55-a202-e5e4f46ac017,2022-08-14 6:50:15,14400,e7d6b4f5-313f-4249-a8e3-573abf3b8644,bcd34581-ba59-44a3-82ad-15a532d67b3b,3c1ff96a-68a8-4347-848c-fe7facc1adf0,1,Tyler Lockett,WR,11,100.63,7,103,9,152,1728.96,0
2fdec437-9d50-4fdb-b304-13fd54a95773,2022-08-12 5:12:38,14400,e6efa69d-b39c-4549-b28e-86e00107ffe1,313325de-4831-48fa-88b2-42c9dc09c741,7233899e-12f5-4b55-86be-5c5ee600fb73,1,Travis Etienne,RB,11,36.98,11,35,3,106.7,1610.76,0
305f6006-9981-4a52-bfff-8fee9ca125c6,2022-09-04 22:31:17,30,56686146-7f6d-441f-bbaf-704e51ee6a1f,bd130e5e-69df-48fa-bf62-3224c9719f02,a0dc548c-c665-4c62-9fdf-b56b5c97681f,1,David Njoku,TE,9,148.12,2,143,12,80.4,1699.4,0
31390903-2b01-4d6a-a821-5e3e415d0a5c,2022-08-16 19:52:57,3600,586c725c-2fd8-4857-af42-c8a323dab982,41eee63b-de19-4db5-ad71-c833b39d4115,0a0ab1a6-d6cf-492e-9c67-93794bca82f3,1,Jamaal Williams,RB,6,156.85,6,150,13,162.6,1660.44,0
3160ef2a-95b0-40d6-8850-1f145e07e3bb,2022-08-28 3:50:20,3600,95e9935a-e8bc-4657-a160-51cc322459f2,656d968c-c6d1-4b85-9536-de8ca53e9a22,0a88b376-6960-4144-9d65-079cc10eea73,1,Curtis Samuel,WR,14,198.03,3,214,18,69.9,1916.18,0
4789cff0-7926-4ab5-b806-2e6b39751139,2022-07-15 0:58:41,30,7c6b11c9-27af-444f-860a-e8b78fb94fc4,64ae0158-19c8-43e1-a823-5b577bd20100,bc50fd27-1b4a-47b5-a533-5bd6e3509f55,1,Cam Akers,RB,7,45.33,4,52,5,35.8,1687.2,0
487a004e-56c5-445d-a496-4bfcc2ed1603,2022-06-16 17:07:07,30,b39f8425-22ca-46bc-b967-6724193c07a2,45d10a28-0b5e-44aa-ad6f-eb06daa889a8,62408e83-5cdd-4eab-9e34-1ab38a4d9b39,1,Robert Woods,WR,6,106.37,3,118,10,24.5,1684,0
48d88fbc-b045-4d2b-8eba-043d0e4ef443,2022-05-03 1:01:15,30,b3ef4db1-db81-425c-9a7f-ab09921e40e2,747b6618-fe19-4131-8ba6-64fd5da753e6,607211c8-2ea9-47e1-80fb-4b6eb1e1e9ab,1,Trevor Lawrence,QB,11,116,5,116,10,123,1811.14,0
48dbef71-53ef-4dc4-b132-9a39c7e62a1b,2022-07-02 0:36:20,30,889cbc72-de67-45e9-9a77-1c22dbcc8b73,19d7daed-7585-4952-a9a3-6955c6bb8a7e,aafeb438-65a2-4720-96a4-e7ffba7e84e9,1,Trey Lance,QB,9,86.73,9,88,8,0,1662.36,0
49981c38-1cda-4708-909a-d1b6685a7c65,2022-07-22 7:04:02,30,81edc0ee-5f75-45e1-9b24-9c0e46c393f7,33e3115a-dd99-416e-a14b-e295e076e551,d411e057-8702-4589-8f6f-a7af5f870fee,1,Austin Ekeler,RB,8,6.27,5,5,1,236.4,1718.96,0
49d37a20-799b-4a7c-8eed-7e1e8aabcba5,2022-08-18 8:22:31,30,82b3f9a9-79e0-4be8-b99e-b068835e9bbb,38e7f28c-3e0e-4b2c-b747-37a229dbc840,783a9953-73d1-4aa1-a00a-8926ccce841b,1,James Cook,RB,7,101.84,3,99,9,42.5,1668.54,0
4a41eb7c-7801-4036-af5d-a2b75170ca57,2022-05-03 1:38:03,30,e8029eec-d19a-49e5-b432-bcfabadfe797,7ab751c9-d7ab-454d-ba92-9aa134170573,44e14773-f0be-4339-8761-6a0756752299,1,Russell Gage,WR,11,145,11,110,10,32.2,1659.56,0
4a8e9883-19da-462d-a9e7-0c1567a9331e,2022-05-12 19:13:47,30,534db485-1a45-413f-91b8-fa2b11680cd7,eaef7fcb-0d3f-4967-b38c-48862fa4a08a,a1ffd283-1e70-407e-9a9f-e0cbf5202e56,1,Kyren Williams,RB,7,213.92,4,213,18,7.5,1756.74,0
4b5e7ba1-ec4b-438d-b17b-8a7265f693d7,2022-08-20 7:02:44,30,17a27605-1668-4e6c-9df9-23b26e479542,0f546435-b039-4552-9c77-851835c59816,99f98cca-9429-45ec-adfc-ad91f355254e,1,Evan Engram,TE,11,178.99,1,169,15,85.4,1753.62,0
6096383d-d8be-4c0b-9d99-6a941c172970,2022-06-27 21:50:58,30,e0328705-eaeb-4f42-b1fc-4885a2185763,0388abae-b25d-459a-9030-2d5253572cf2,a2fd1e41-8113-4658-a375-4af71b45d72c,1,Rhamondre Stevenson,RB,10,115.12,5,116,10,149.6,1753.2,0
62125531-1eac-4940-b135-955473eed5a9,2022-06-13 5:31:25,30,5c90d231-dcbe-41f9-85fd-cdfa347ada5a,54247958-3d63-4899-8d7f-cda3c53fe67a,6dc2abbf-0bc4-4077-a4e1-425b5215307a,1,Alvin Kamara,RB,14,22.38,2,23,2,106.7,1758,0
621d8da1-c45a-4d45-b4a8-174e066ea922,2022-08-02 5:24:06,30,5aeeff16-8aa3-42e1-975d-0574256fcbe5,1882d78b-b420-4644-abfd-45e7506f9782,107772be-70a5-4972-a8f1-9d81f16bc1aa,1,Jerick McKinnon,RB,8,194.21,5,212,18,57.5,1718.98,0
622cde90-bf77-4591-b348-65101cfe2580,2022-08-24 3:00:46,30,5e4a880d-04e9-4ee9-9445-ce5a355d4757,5a676ef1-5267-4863-a12b-c746a761a2ad,8d12ef67-d26e-4d34-a218-72e6be664884,1,Patrick Mahomes,QB,8,51.15,3,51,5,314.1,1698.52,0
62be6c3e-2022-4548-8317-4487f84016cc,2022-08-13 3:26:59,30,d48357d8-7de1-411a-b5d9-9416222a9594,374b9269-47e6-4591-9e59-804fc95367ee,cd09e78e-db84-41e5-855a-5bc36fa8cbf1,1,Dak Prescott,QB,9,88.78,10,87,8,98.32,1669.78,0
62e0fe66-fcbf-4dc1-9ea8-eba02302ebbc,2022-07-02 23:31:07,30,f6597a1a-f2bd-4f72-bb49-2eeae58e737f,d1b21939-6e71-4e8c-9568-c08a46c72d47,bb272b9d-b80f-4092-b963-493b0f8c9bd3,1,Mac Jones,QB,10,174.58,5,173,15,1.92,1671.06,0
6319e0dc-b99e-4937-86e5-a5c3a2558985,2022-08-02 10:56:00,30,24c9d1ce-663e-4b4b-80bb-88ab935208fa,7a60b260-773c-4f22-9dec-ed5a0245db73,06a3b055-93a6-4bc3-ad2a-39c112667bce,1,Evan Engram,TE,11,176.65,9,177,15,88.3,1705.64,0
63d5ca19-a816-4579-a64b-b59497884527,2022-08-26 17:24:26,30,b1b7d7d8-2c67-40c8-b93e-91851ffad6d5,3e906245-7c7d-481d-a02d-f5e75835e5ea,22537318-31a4-4bf1-9489-1dc5198424bc,1,Amon-Ra St. Brown,WR,6,55.8,11,62,6,150.3,1900.96,0
63fc7662-835c-463a-9123-99e6ac674fab,2022-08-17 18:52:00,30,e7549628-c48f-48d8-9a8d-4bb244a1fd56,8271e9d0-3d55-4d40-84f6-f9789fc80ecf,e6be1978-324d-4ab4-b465-b7d1bc9be998,1,Russell Gage,WR,11,113.32,3,123,11,24.6,1711.66,0
84007f92-3aa0-4c59-aa48-928207006abb,2022-07-16 5:23:15,30,0e81cf89-5681-4483-82c1-4c98c4a52b31,45889c45-97f2-42b0-8eb5-8739be2eaaf3,9f5ce157-d72f-44eb-8e5f-7d022bb0a1db,1,Jahan Dotson,WR,14,137.94,5,140,12,58.1,1643.38,0
84549cc1-2fcc-4c23-8208-f383e27db552,2022-07-24 23:47:32,30,c5621342-7c28-4230-8c7b-dcecbf8f9483,502e3f5b-ce93-4773-a17c-6dbe7bacc05d,87a291ea-a967-4855-a5f4-4925b0f77f27,1,AJ Dillon,RB,14,65.55,3,51,5,67.7,1705.64,0
8492c597-b702-4685-bd17-2b550de62f2a,2022-08-26 3:01:24,30,b21e8c60-71bf-4c3a-b301-f5a13e44905c,9e739ffd-1368-418c-b646-55cc6f24e9d7,031660a5-aae2-499c-8754-432d8eea94b7,1,Nick Chubb,RB,9,26.14,2,26,3,207.6,1715.72,0
84cec1e5-cdd8-46f3-8121-bf9965b3ba52,2022-08-06 22:09:26,30,6e2e0d54-2baf-45f0-9f0b-1d7617cb8841,c936bb48-5d6e-4924-86e2-445cb90259ad,3eb4743c-bb87-45fb-91d5-f72e42dd83c1,1,Kirk Cousins,QB,7,116.71,4,93,8,71.1,1720.24,0
84d221ba-1a6b-4d73-8af0-e2a656133302,2022-08-11 4:11:06,30,5f063a8b-bc7f-4d3a-8bc1-16e62c1ec30a,2c7de410-a2b6-4061-bba3-9c899d1ad6a0,62145e1b-2a1c-40de-b9e9-c4307b3e0471,1,Isiah Pacheco,RB,8,191,3,171,15,55.1,1605.62,0
84fe1f93-8072-4ad0-8540-5d200facf479,2022-08-26 21:55:35,30,1ef2345c-79b7-4105-a3fa-dfffa47f3b09,8fef2f76-a0f7-49ca-b842-bd67bf2d4cbb,a45f8a87-adf8-49f8-a15a-18a6f1f2c691,1,Josh Jacobs,RB,6,76.09,10,82,7,246.6,1759.32,0
85411ca4-6b39-46f5-a07d-21e8b8ef3852,2022-08-21 2:46:33,30,a514f1dd-5696-4ca7-b300-7995fa38b2e6,cb15af21-4b3b-4c01-a3ae-89b7dacb485a,470d2283-4ece-410c-a9f1-1a1571a49d35,1,Mecole Hardman,WR,8,129.2,1,121,11,64.6,1694.96,0
85481372-df16-4e2b-b9c9-e50dbfa2d434,2022-08-29 3:31:15,30,8a024948-5df8-41d5-a494-1465e9e667ee,4c8a85d4-9a3d-4041-a049-f2f1ac7da3ae,3c9f9c82-dab7-4e03-9f48-c0b6db3cc259,1,Clyde Edwards-Helaire,RB,8,83.33,6,91,8,69,1832.44,0
85db21cd-f2aa-49ec-b48d-e843aa4f6230,2022-07-12 22:08:42,30,ce437b46-fab2-4d8a-b72b-701fe851845d,403e0889-c249-41c1-bc66-15f895d27d7b,45f263a7-98b4-4e0d-bbe8-251ec63afbb6,1,Justin Jefferson,WR,7,3.9,4,4,1,236.56,1652.08,0
86665838-bc9b-41f1-abdc-00ef1cc1a353,2022-06-12 23:16:32,30,ca21d4ac-fea4-4653-b91f-6e6882de31d8,996a864b-46ff-4036-bd29-0218c634516f,dfef9208-1d1c-4810-96ea-0ed6406074a5,1,DeVonta Smith,WR,7,69.57,4,69,6,135.3,1637.46,0
9ca99327-af73-435e-8bc4-bc7631c83299,2022-09-02 7:21:34,30,16614f27-dba4-4476-8bde-0517c93485ac,e02aa6ca-e14e-494a-8636-aa79e55df3d5,5650be8e-30c1-4593-8614-1ee52fa47725,1,Zay Jones,WR,11,180.58,5,188,16,94.8,1751.48,0
9d0e1c82-f18e-4de2-861c-1b910224bfeb,2022-07-29 6:05:22,30,54c48d4b-2bf1-4405-817f-e4ab8b467025,79836162-e765-44dd-85a2-f612edb92aac,233456ca-9606-46c8-bb6c-cac699dd4baa,1,George Kittle,TE,9,51.8,3,51,5,65.8,1615.74,0
9d99d0b0-ff13-46b5-915a-727503ba0be8,2022-08-30 17:50:29,30,71f3f92c-e113-4fea-8ccc-9d1b97a772a7,cd28e178-a889-4d99-a82a-80e7285dff30,c8d2970f-b245-4097-90ed-c4dec9d85ac8,1,Curtis Samuel,WR,14,196.92,6,187,16,105.1,1735,0
9db1dcb7-875f-4d68-b995-aa5a7bf52dfe,2022-05-02 22:22:17,30,4a06c6be-ab9a-42be-a8dd-25e744d32322,fd4ea332-80ef-4382-9e4d-94c1439da011,28a11857-2a75-4afb-8908-b73f0bcc81b4,1,Amon-Ra St. Brown,WR,6,53,8,65,6,164.4,1820.04,0
9eb047b1-6022-4cc4-969b-c29086ba3199,2022-07-27 17:57:26,30,6465dbb5-c5a6-43f2-bf92-5eebdf67d74e,6d399ccc-025a-48ad-9d1f-b8ea4560ce77,630ba2fb-e126-47a8-a5dc-e8678f8a385f,1,Dalvin Cook,RB,7,8.92,9,9,1,168.9,1656,0
9eb998f8-ef12-4cdd-baa6-206980a0f120,2022-09-04 1:16:10,30,a21b4169-2409-4350-b75b-367abfb11bf5,daf13dc5-7fe8-4035-aeee-7462ced4d36c,9d08a6b1-0c16-42c7-a208-d22246dc2f8d,1,Leonard Fournette,RB,11,24.15,3,27,3,124.8,1718.56,0
9f9acdde-cbf3-4cd3-9606-bf2ad4ac49ee,2022-08-11 20:37:22,30,26826a42-9c69-4db3-8346-8e31712f508f,b34a7a96-03e9-47af-8113-512b0c388f35,05fbdbeb-181c-43cc-a89f-e20aef1999dc,1,Zay Jones,WR,11,206.16,4,189,16,101.5,1685.58,0
a01569a8-4335-4554-8363-aa4349cb099f,2022-08-28 23:21:08,30,beea04cb-97a3-442f-9b59-d4945f7be048,9f6d3ef7-ffb4-4c56-84b3-9f0b5cbf3e57,cc4f5911-df21-4acb-9526-4eac175c9078,1,Cam Akers,RB,7,52.45,6,67,6,27.3,1783.72,0
a0657f39-920d-460e-920f-71efa37be799,2022-08-21 9:27:26,30,23dcf17f-5b2f-4cf0-857a-1afc327dc538,e7c448db-ae51-4ff9-a5ce-e4aed77897e6,c3f0f722-1ebf-4f24-9357-eb65e440df5b,1,Garrett Wilson,WR,10,117.1,5,125,11,113.5,1767.36,0
cb71c540-2d87-4177-b383-f7e13c6a48b5,2022-07-04 0:34:44,30,a8253296-8f10-4fc9-be2b-df2155dbe6b8,29b0d66c-6f82-44b0-a54b-5cb2d9bf1c34,5e43b120-a525-48b6-a352-52a146cbfcec,1,Patrick Mahomes,QB,8,47.74,1,49,5,331.4,1637.26,0
cbdd344a-6f80-434a-883b-95b65895382e,2022-07-18 6:48:37,30,a9dfeafc-4f51-434a-a7f7-cb91a6bca0ea,7ea42400-cbaa-4f42-83ae-d7984fe178e4,2ba16d33-0401-41a9-bdf8-9ab30d975383,1,Tyler Higbee,TE,7,163.06,11,179,15,44.4,1742.44,0
cc762054-7355-4cdd-8514-f4a2f4bbfe9e,2022-07-31 20:45:50,30,ad6f292a-11bb-4d76-ac41-b33f51318a32,55fad249-10bf-4797-aa10-9f25ffe484bb,89c5637f-8778-4ee6-b322-dc3b379e4175,1,James Washington,WR,0,210.54,4,213,18,0,1760.52,0
cc7c04bb-8f44-460e-b2bd-26cfe3c354f4,2022-05-25 20:40:20,30,24b8fd93-a9f0-41ef-9bf3-fe63d234ad2a,be2e09e2-637b-4327-8365-bdee0e537328,130b8737-9543-4de0-9d62-13f7984c9833,1,Kenneth Walker,RB,11,86.52,4,93,8,132.3,1678.74,0
cc7cc76f-f949-44ab-93b0-94d1f0e959c5,2022-08-01 4:20:52,30,9b8b6747-0f2d-45ab-a383-3c540c855469,aff928d8-591d-466c-b3ed-a751fd817c81,f16729b5-f68a-4972-b87e-b388f84557c5,1,Breece Hall,RB,10,42.17,4,45,4,98.5,1669.68,0
ccdd8d36-fbab-4b6f-8431-5e96a62719a8,2022-08-07 9:46:28,30,fa55ab2a-9b8c-4b4e-98f4-6d2e38c36586,752aa823-c4f2-4406-ba71-7816b2b2d2e1,22999528-9a39-4e6b-bfaf-0eb26c0dc5e4,1,Zamir White,RB,6,198.88,7,186,16,0,1680.38,0
cd777330-6a77-407e-ba06-23aca9ba93e8,2022-07-26 4:49:18,30,531e56fe-049e-4922-a19a-fdace481d632,1725ec91-1079-4774-9c5d-bc494ca02d29,af5c1e51-4110-49bf-8844-2a65950c5308,1,Eno Benjamin,RB,14,214.56,5,188,16,67.8,1700.64,0
ce0de1f1-f996-4cba-84dc-c3cdd2a41ca6,2022-07-29 7:35:27,30,4983b50c-4857-4871-817f-e31bed5ba315,675344cc-c0d2-4af8-aca8-e4de8fecf8bd,0c0a80f3-5028-4ac9-85ad-eeb6385a94e6,1,Jahan Dotson,WR,14,139.64,9,153,13,58.1,1643.58,0
ce3f3c43-904c-422e-86fb-1915ddd07aef,2022-08-20 6:04:38,30,68298d3a-3c95-4ecf-a175-6b69826f3f00,db1bf33b-89b8-4e5c-8673-1816f1757c12,8bd104bb-dcf5-47a6-a43f-d828a795257c,1,Mecole Hardman,WR,8,128.83,12,132,11,73.7,1747.78,0
